id,datetime,season,year,month,hour,holiday,weekday,workingday,weather_condition,temperature,feeling_temperature,humidity,windspeed,casual,registered,total_count,day_type
1970-01-01 00:00:00.000013834,2012-08-04,Fall,1,Aug,14,No,Saturday,No,Clear,0.88,0.803,0.4,0.3881,183,289,472,Weekend
1970-01-01 00:00:00.000013835,2012-08-04,Fall,1,Aug,15,No,Saturday,No,Clear,0.88,0.8182,0.42,0.4179,205,284,489,Weekend
1970-01-01 00:00:00.000013836,2012-08-04,Fall,1,Aug,16,No,Saturday,No,Clear,0.9,0.8182,0.39,0.2985,197,253,450,Weekend
1970-01-01 00:00:00.000013837,2012-08-04,Fall,1,Aug,17,No,Saturday,No,Clear,0.88,0.7879,0.37,0.2985,179,313,492,Weekend
1970-01-01 00:00:00.000013838,2012-08-04,Fall,1,Aug,18,No,Saturday,No,Clear,0.86,0.7879,0.41,0.3284,169,321,490,Weekend
1970-01-01 00:00:00.000013839,2012-08-04,Fall,1,Aug,19,No,Saturday,No,Clear,0.82,0.7727,0.52,0.3582,133,264,397,Weekend
1970-01-01 00:00:00.000013840,2012-08-04,Fall,1,Aug,20,No,Saturday,No,Clear,0.82,0.7727,0.52,0.2985,117,195,312,Weekend
1970-01-01 00:00:00.000013841,2012-08-04,Fall,1,Aug,21,No,Saturday,No,Clear,0.8,0.7727,0.59,0.2537,96,193,289,Weekend
1970-01-01 00:00:00.000013842,2012-08-04,Fall,1,Aug,22,No,Saturday,No,Clear,0.76,0.7273,0.66,0.2836,104,165,269,Weekend
1970-01-01 00:00:00.000013843,2012-08-04,Fall,1,Aug,23,No,Saturday,No,Clear,0.76,0.7273,0.66,0.2985,61,161,222,Weekend
1970-01-01 00:00:00.000013844,2012-08-05,Fall,1,Aug,0,No,Sunday,No,Clear,0.74,0.697,0.7,0.2836,32,121,153,Weekend
1970-01-01 00:00:00.000013845,2012-08-05,Fall,1,Aug,1,No,Sunday,No,Clear,0.74,0.697,0.7,0.2537,8,79,87,Weekend
1970-01-01 00:00:00.000013846,2012-08-05,Fall,1,Aug,2,No,Sunday,No,Clear,0.74,0.697,0.7,0.2985,5,68,73,Weekend
1970-01-01 00:00:00.000013847,2012-08-05,Fall,1,Aug,3,No,Sunday,No,Clear,0.72,0.697,0.74,0.2537,9,32,41,Weekend
1970-01-01 00:00:00.000013848,2012-08-05,Fall,1,Aug,4,No,Sunday,No,Clear,0.72,0.697,0.74,0.2537,3,11,14,Weekend
1970-01-01 00:00:00.000013849,2012-08-05,Fall,1,Aug,5,No,Sunday,No,Clear,0.72,0.697,0.74,0.2537,1,18,19,Weekend
1970-01-01 00:00:00.000013850,2012-08-05,Fall,1,Aug,6,No,Sunday,No,Clear,0.72,0.697,0.79,0.2537,7,12,19,Weekend
1970-01-01 00:00:00.000013851,2012-08-05,Fall,1,Aug,7,No,Sunday,No,Clear,0.74,0.7121,0.74,0.2985,18,50,68,Weekend
1970-01-01 00:00:00.000013852,2012-08-05,Fall,1,Aug,8,No,Sunday,No,Clear,0.76,0.7273,0.66,0.3284,27,81,108,Weekend
1970-01-01 00:00:00.000013853,2012-08-05,Fall,1,Aug,9,No,Sunday,No,Clear,0.8,0.7727,0.59,0.3582,61,168,229,Weekend
1970-01-01 00:00:00.000013854,2012-08-05,Fall,1,Aug,10,No,Sunday,No,Clear,0.8,0.7727,0.59,0.4179,111,253,364,Weekend
1970-01-01 00:00:00.000013855,2012-08-05,Fall,1,Aug,11,No,Sunday,No,Clear,0.82,0.7879,0.56,0.4179,155,282,437,Weekend
1970-01-01 00:00:00.000013856,2012-08-05,Fall,1,Aug,12,No,Sunday,No,Clear,0.86,0.803,0.47,0.5224,161,330,491,Weekend
1970-01-01 00:00:00.000013857,2012-08-05,Fall,1,Aug,13,No,Sunday,No,Clear,0.88,0.8182,0.44,0.4627,208,315,523,Weekend
1970-01-01 00:00:00.000013858,2012-08-05,Fall,1,Aug,14,No,Sunday,No,Clear,0.9,0.8485,0.42,0.4627,161,365,526,Weekend
1970-01-01 00:00:00.000013859,2012-08-05,Fall,1,Aug,15,No,Sunday,No,Clear,0.9,0.8182,0.37,0.5224,164,286,450,Weekend
1970-01-01 00:00:00.000013860,2012-08-05,Fall,1,Aug,16,No,Sunday,No,Clear,0.82,0.7576,0.46,0.2537,143,278,421,Weekend
1970-01-01 00:00:00.000013861,2012-08-05,Fall,1,Aug,17,No,Sunday,No,Clear,0.82,0.7576,0.46,0.2537,122,260,382,Weekend
1970-01-01 00:00:00.000013862,2012-08-05,Fall,1,Aug,18,No,Sunday,No,Light Rain/Snow,0.7,0.6667,0.74,0.1343,75,154,229,Weekend
1970-01-01 00:00:00.000013863,2012-08-05,Fall,1,Aug,19,No,Sunday,No,Clear,0.7,0.6667,0.84,0.2239,46,139,185,Weekend
1970-01-01 00:00:00.000013864,2012-08-05,Fall,1,Aug,20,No,Sunday,No,Clear,0.7,0.6667,0.84,0.1045,53,140,193,Weekend
1970-01-01 00:00:00.000013865,2012-08-05,Fall,1,Aug,21,No,Sunday,No,Clear,0.72,0.697,0.79,0.1045,51,157,208,Weekend
1970-01-01 00:00:00.000013866,2012-08-05,Fall,1,Aug,22,No,Sunday,No,Clear,0.72,0.697,0.79,0.0896,57,100,157,Weekend
1970-01-01 00:00:00.000013867,2012-08-05,Fall,1,Aug,23,No,Sunday,No,Cloudy,0.72,0.697,0.79,0.1642,29,58,87,Weekend
1970-01-01 00:00:00.000013868,2012-08-06,Fall,1,Aug,0,No,Monday,Yes,Cloudy,0.72,0.697,0.79,0.0,9,24,33,Working Day
1970-01-01 00:00:00.000013869,2012-08-06,Fall,1,Aug,1,No,Monday,Yes,Clear,0.72,0.697,0.79,0.0896,1,10,11,Working Day
1970-01-01 00:00:00.000013870,2012-08-06,Fall,1,Aug,2,No,Monday,Yes,Cloudy,0.72,0.697,0.79,0.1343,0,5,5,Working Day
1970-01-01 00:00:00.000013871,2012-08-06,Fall,1,Aug,3,No,Monday,Yes,Light Rain/Snow,0.72,0.697,0.79,0.0896,0,5,5,Working Day
1970-01-01 00:00:00.000013872,2012-08-06,Fall,1,Aug,4,No,Monday,Yes,Cloudy,0.72,0.697,0.74,0.1343,3,8,11,Working Day
1970-01-01 00:00:00.000013873,2012-08-06,Fall,1,Aug,5,No,Monday,Yes,Clear,0.7,0.6667,0.79,0.194,2,23,25,Working Day
1970-01-01 00:00:00.000013874,2012-08-06,Fall,1,Aug,6,No,Monday,Yes,Cloudy,0.7,0.6667,0.79,0.2239,4,137,141,Working Day
1970-01-01 00:00:00.000013875,2012-08-06,Fall,1,Aug,7,No,Monday,Yes,Light Rain/Snow,0.72,0.6818,0.7,0.194,14,393,407,Working Day
1970-01-01 00:00:00.000013876,2012-08-06,Fall,1,Aug,8,No,Monday,Yes,Cloudy,0.7,0.6667,0.79,0.0,27,578,605,Working Day
1970-01-01 00:00:00.000013877,2012-08-06,Fall,1,Aug,9,No,Monday,Yes,Light Rain/Snow,0.7,0.6667,0.79,0.1642,28,248,276,Working Day
1970-01-01 00:00:00.000013878,2012-08-06,Fall,1,Aug,10,No,Monday,Yes,Clear,0.74,0.697,0.7,0.2239,54,159,213,Working Day
1970-01-01 00:00:00.000013879,2012-08-06,Fall,1,Aug,11,No,Monday,Yes,Clear,0.76,0.7273,0.66,0.1343,108,152,260,Working Day
1970-01-01 00:00:00.000013880,2012-08-06,Fall,1,Aug,12,No,Monday,Yes,Cloudy,0.78,0.7273,0.55,0.0896,72,213,285,Working Day
1970-01-01 00:00:00.000013881,2012-08-06,Fall,1,Aug,13,No,Monday,Yes,Clear,0.8,0.7424,0.49,0.2239,85,204,289,Working Day
1970-01-01 00:00:00.000013882,2012-08-06,Fall,1,Aug,14,No,Monday,Yes,Clear,0.82,0.7576,0.46,0.0,99,188,287,Working Day
1970-01-01 00:00:00.000013883,2012-08-06,Fall,1,Aug,15,No,Monday,Yes,Clear,0.82,0.7576,0.46,0.1343,91,183,274,Working Day
1970-01-01 00:00:00.000013884,2012-08-06,Fall,1,Aug,16,No,Monday,Yes,Clear,0.84,0.7576,0.41,0.1045,88,363,451,Working Day
1970-01-01 00:00:00.000013885,2012-08-06,Fall,1,Aug,17,No,Monday,Yes,Clear,0.82,0.7424,0.41,0.0,112,746,858,Working Day
1970-01-01 00:00:00.000013886,2012-08-06,Fall,1,Aug,18,No,Monday,Yes,Clear,0.82,0.7424,0.41,0.1343,100,743,843,Working Day
1970-01-01 00:00:00.000013887,2012-08-06,Fall,1,Aug,19,No,Monday,Yes,Clear,0.78,0.7424,0.59,0.194,109,531,640,Working Day
1970-01-01 00:00:00.000013888,2012-08-06,Fall,1,Aug,20,No,Monday,Yes,Clear,0.76,0.7273,0.66,0.1642,89,368,457,Working Day
1970-01-01 00:00:00.000013889,2012-08-06,Fall,1,Aug,21,No,Monday,Yes,Clear,0.74,0.697,0.7,0.194,72,245,317,Working Day
1970-01-01 00:00:00.000013890,2012-08-06,Fall,1,Aug,22,No,Monday,Yes,Clear,0.74,0.697,0.7,0.0896,50,157,207,Working Day
1970-01-01 00:00:00.000013891,2012-08-06,Fall,1,Aug,23,No,Monday,Yes,Clear,0.72,0.697,0.74,0.194,16,97,113,Working Day
1970-01-01 00:00:00.000013892,2012-08-07,Fall,1,Aug,0,No,Tuesday,Yes,Clear,0.7,0.6667,0.84,0.194,15,32,47,Working Day
1970-01-01 00:00:00.000013893,2012-08-07,Fall,1,Aug,1,No,Tuesday,Yes,Clear,0.7,0.6667,0.84,0.1343,2,16,18,Working Day
1970-01-01 00:00:00.000013894,2012-08-07,Fall,1,Aug,2,No,Tuesday,Yes,Clear,0.7,0.6667,0.84,0.1343,6,7,13,Working Day
1970-01-01 00:00:00.000013895,2012-08-07,Fall,1,Aug,3,No,Tuesday,Yes,Clear,0.7,0.6667,0.84,0.0,0,6,6,Working Day
1970-01-01 00:00:00.000013896,2012-08-07,Fall,1,Aug,4,No,Tuesday,Yes,Clear,0.68,0.6364,0.83,0.1343,2,7,9,Working Day
1970-01-01 00:00:00.000013897,2012-08-07,Fall,1,Aug,5,No,Tuesday,Yes,Clear,0.7,0.6667,0.79,0.1045,3,33,36,Working Day
1970-01-01 00:00:00.000013898,2012-08-07,Fall,1,Aug,6,No,Tuesday,Yes,Cloudy,0.7,0.6667,0.79,0.194,3,176,179,Working Day
1970-01-01 00:00:00.000013899,2012-08-07,Fall,1,Aug,7,No,Tuesday,Yes,Cloudy,0.7,0.6667,0.74,0.1343,21,481,502,Working Day
1970-01-01 00:00:00.000013900,2012-08-07,Fall,1,Aug,8,No,Tuesday,Yes,Cloudy,0.7,0.6515,0.7,0.1642,41,664,705,Working Day
1970-01-01 00:00:00.000013901,2012-08-07,Fall,1,Aug,9,No,Tuesday,Yes,Cloudy,0.7,0.6667,0.74,0.1343,44,283,327,Working Day
1970-01-01 00:00:00.000013902,2012-08-07,Fall,1,Aug,10,No,Tuesday,Yes,Cloudy,0.74,0.697,0.7,0.1343,89,161,250,Working Day
1970-01-01 00:00:00.000013903,2012-08-07,Fall,1,Aug,11,No,Tuesday,Yes,Cloudy,0.76,0.7273,0.66,0.0896,84,130,214,Working Day
1970-01-01 00:00:00.000013904,2012-08-07,Fall,1,Aug,12,No,Tuesday,Yes,Cloudy,0.8,0.7576,0.55,0.1343,86,197,283,Working Day
1970-01-01 00:00:00.000013905,2012-08-07,Fall,1,Aug,13,No,Tuesday,Yes,Cloudy,0.8,0.7424,0.52,0.194,68,185,253,Working Day
1970-01-01 00:00:00.000013906,2012-08-07,Fall,1,Aug,14,No,Tuesday,Yes,Cloudy,0.82,0.7576,0.46,0.0,76,185,261,Working Day
1970-01-01 00:00:00.000013907,2012-08-07,Fall,1,Aug,15,No,Tuesday,Yes,Clear,0.8,0.7424,0.52,0.0,100,206,306,Working Day
1970-01-01 00:00:00.000013908,2012-08-07,Fall,1,Aug,16,No,Tuesday,Yes,Light Rain/Snow,0.76,0.7273,0.66,0.2836,101,344,445,Working Day
1970-01-01 00:00:00.000013909,2012-08-07,Fall,1,Aug,17,No,Tuesday,Yes,Cloudy,0.78,0.7424,0.62,0.1343,125,743,868,Working Day
1970-01-01 00:00:00.000013910,2012-08-07,Fall,1,Aug,18,No,Tuesday,Yes,Cloudy,0.76,0.7121,0.62,0.1642,103,711,814,Working Day
1970-01-01 00:00:00.000013911,2012-08-07,Fall,1,Aug,19,No,Tuesday,Yes,Cloudy,0.76,0.7273,0.66,0.1045,104,506,610,Working Day
1970-01-01 00:00:00.000013912,2012-08-07,Fall,1,Aug,20,No,Tuesday,Yes,Cloudy,0.74,0.697,0.7,0.1343,74,374,448,Working Day
1970-01-01 00:00:00.000013913,2012-08-07,Fall,1,Aug,21,No,Tuesday,Yes,Cloudy,0.72,0.697,0.74,0.0,70,247,317,Working Day
1970-01-01 00:00:00.000013914,2012-08-07,Fall,1,Aug,22,No,Tuesday,Yes,Clear,0.72,0.697,0.74,0.1045,43,181,224,Working Day
1970-01-01 00:00:00.000013915,2012-08-07,Fall,1,Aug,23,No,Tuesday,Yes,Clear,0.72,0.697,0.79,0.0,18,120,138,Working Day
1970-01-01 00:00:00.000013916,2012-08-08,Fall,1,Aug,0,No,Wednesday,Yes,Clear,0.7,0.6667,0.84,0.0,12,46,58,Working Day
1970-01-01 00:00:00.000013917,2012-08-08,Fall,1,Aug,1,No,Wednesday,Yes,Clear,0.72,0.697,0.79,0.0,3,20,23,Working Day
1970-01-01 00:00:00.000013918,2012-08-08,Fall,1,Aug,2,No,Wednesday,Yes,Clear,0.7,0.6667,0.84,0.0,1,5,6,Working Day
1970-01-01 00:00:00.000013919,2012-08-08,Fall,1,Aug,3,No,Wednesday,Yes,Clear,0.7,0.6667,0.84,0.0,1,6,7,Working Day
1970-01-01 00:00:00.000013920,2012-08-08,Fall,1,Aug,4,No,Wednesday,Yes,Clear,0.7,0.6667,0.84,0.0,1,6,7,Working Day
1970-01-01 00:00:00.000013921,2012-08-08,Fall,1,Aug,5,No,Wednesday,Yes,Cloudy,0.68,0.6364,0.89,0.1642,3,40,43,Working Day
1970-01-01 00:00:00.000013922,2012-08-08,Fall,1,Aug,6,No,Wednesday,Yes,Cloudy,0.7,0.6667,0.84,0.1642,4,169,173,Working Day
1970-01-01 00:00:00.000013923,2012-08-08,Fall,1,Aug,7,No,Wednesday,Yes,Cloudy,0.7,0.6667,0.84,0.1642,24,458,482,Working Day
1970-01-01 00:00:00.000013924,2012-08-08,Fall,1,Aug,8,No,Wednesday,Yes,Cloudy,0.74,0.7273,0.72,0.0896,48,689,737,Working Day
1970-01-01 00:00:00.000013925,2012-08-08,Fall,1,Aug,9,No,Wednesday,Yes,Cloudy,0.76,0.7273,0.66,0.0,33,308,341,Working Day
1970-01-01 00:00:00.000013926,2012-08-08,Fall,1,Aug,10,No,Wednesday,Yes,Cloudy,0.8,0.7424,0.52,0.1343,63,151,214,Working Day
1970-01-01 00:00:00.000013927,2012-08-08,Fall,1,Aug,11,No,Wednesday,Yes,Cloudy,0.8,0.7424,0.52,0.0,80,159,239,Working Day
1970-01-01 00:00:00.000013928,2012-08-08,Fall,1,Aug,12,No,Wednesday,Yes,Cloudy,0.8,0.7424,0.52,0.0,63,217,280,Working Day
1970-01-01 00:00:00.000013929,2012-08-08,Fall,1,Aug,13,No,Wednesday,Yes,Cloudy,0.8,0.7424,0.52,0.0,101,212,313,Working Day
1970-01-01 00:00:00.000013930,2012-08-08,Fall,1,Aug,14,No,Wednesday,Yes,Cloudy,0.8,0.7424,0.52,0.2537,63,173,236,Working Day
1970-01-01 00:00:00.000013931,2012-08-08,Fall,1,Aug,15,No,Wednesday,Yes,Cloudy,0.84,0.7576,0.44,0.194,110,168,278,Working Day
1970-01-01 00:00:00.000013932,2012-08-08,Fall,1,Aug,16,No,Wednesday,Yes,Cloudy,0.8,0.7424,0.49,0.2836,113,328,441,Working Day
1970-01-01 00:00:00.000013933,2012-08-08,Fall,1,Aug,17,No,Wednesday,Yes,Cloudy,0.8,0.7576,0.55,0.2836,107,751,858,Working Day
1970-01-01 00:00:00.000013934,2012-08-08,Fall,1,Aug,18,No,Wednesday,Yes,Cloudy,0.78,0.7273,0.55,0.1642,117,745,862,Working Day
1970-01-01 00:00:00.000013935,2012-08-08,Fall,1,Aug,19,No,Wednesday,Yes,Clear,0.76,0.7273,0.66,0.2239,119,567,686,Working Day
1970-01-01 00:00:00.000013936,2012-08-08,Fall,1,Aug,20,No,Wednesday,Yes,Clear,0.74,0.697,0.66,0.194,76,424,500,Working Day
1970-01-01 00:00:00.000013937,2012-08-08,Fall,1,Aug,21,No,Wednesday,Yes,Clear,0.74,0.697,0.66,0.1045,70,311,381,Working Day
1970-01-01 00:00:00.000013938,2012-08-08,Fall,1,Aug,22,No,Wednesday,Yes,Clear,0.72,0.697,0.74,0.1045,35,198,233,Working Day
1970-01-01 00:00:00.000013939,2012-08-08,Fall,1,Aug,23,No,Wednesday,Yes,Clear,0.72,0.6818,0.7,0.1343,16,120,136,Working Day
1970-01-01 00:00:00.000013940,2012-08-09,Fall,1,Aug,0,No,Thursday,Yes,Clear,0.72,0.697,0.74,0.194,16,51,67,Working Day
1970-01-01 00:00:00.000013941,2012-08-09,Fall,1,Aug,1,No,Thursday,Yes,Clear,0.7,0.6667,0.79,0.1343,5,23,28,Working Day
1970-01-01 00:00:00.000013942,2012-08-09,Fall,1,Aug,2,No,Thursday,Yes,Clear,0.7,0.6667,0.84,0.0896,2,12,14,Working Day
1970-01-01 00:00:00.000013943,2012-08-09,Fall,1,Aug,3,No,Thursday,Yes,Clear,0.68,0.6364,0.83,0.0896,1,5,6,Working Day
1970-01-01 00:00:00.000013944,2012-08-09,Fall,1,Aug,4,No,Thursday,Yes,Cloudy,0.68,0.6364,0.89,0.1343,0,10,10,Working Day
1970-01-01 00:00:00.000013945,2012-08-09,Fall,1,Aug,5,No,Thursday,Yes,Cloudy,0.66,0.5909,0.94,0.0,4,37,41,Working Day
1970-01-01 00:00:00.000013946,2012-08-09,Fall,1,Aug,6,No,Thursday,Yes,Clear,0.66,0.6061,0.83,0.1642,5,162,167,Working Day
1970-01-01 00:00:00.000013947,2012-08-09,Fall,1,Aug,7,No,Thursday,Yes,Cloudy,0.7,0.6667,0.84,0.1642,24,451,475,Working Day
1970-01-01 00:00:00.000013948,2012-08-09,Fall,1,Aug,8,No,Thursday,Yes,Clear,0.72,0.697,0.74,0.1045,28,670,698,Working Day
1970-01-01 00:00:00.000013949,2012-08-09,Fall,1,Aug,9,No,Thursday,Yes,Clear,0.76,0.7273,0.66,0.1642,54,299,353,Working Day
1970-01-01 00:00:00.000013950,2012-08-09,Fall,1,Aug,10,No,Thursday,Yes,Clear,0.8,0.7576,0.55,0.2239,72,133,205,Working Day
1970-01-01 00:00:00.000013951,2012-08-09,Fall,1,Aug,11,No,Thursday,Yes,Clear,0.84,0.7576,0.44,0.0,94,166,260,Working Day
1970-01-01 00:00:00.000013952,2012-08-09,Fall,1,Aug,12,No,Thursday,Yes,Clear,0.84,0.7576,0.44,0.1045,85,192,277,Working Day
1970-01-01 00:00:00.000013953,2012-08-09,Fall,1,Aug,13,No,Thursday,Yes,Clear,0.86,0.7879,0.41,0.1045,80,201,281,Working Day
1970-01-01 00:00:00.000013954,2012-08-09,Fall,1,Aug,14,No,Thursday,Yes,Clear,0.88,0.7727,0.32,0.2239,86,161,247,Working Day
1970-01-01 00:00:00.000013955,2012-08-09,Fall,1,Aug,15,No,Thursday,Yes,Clear,0.88,0.7727,0.32,0.2239,63,204,267,Working Day
1970-01-01 00:00:00.000013956,2012-08-09,Fall,1,Aug,16,No,Thursday,Yes,Clear,0.86,0.7727,0.39,0.2537,97,320,417,Working Day
1970-01-01 00:00:00.000013957,2012-08-09,Fall,1,Aug,17,No,Thursday,Yes,Clear,0.86,0.7576,0.36,0.2537,111,699,810,Working Day
1970-01-01 00:00:00.000013958,2012-08-09,Fall,1,Aug,18,No,Thursday,Yes,Cloudy,0.82,0.7576,0.46,0.2537,78,733,811,Working Day
1970-01-01 00:00:00.000013959,2012-08-09,Fall,1,Aug,19,No,Thursday,Yes,Clear,0.8,0.7576,0.55,0.194,90,533,623,Working Day
1970-01-01 00:00:00.000013960,2012-08-09,Fall,1,Aug,20,No,Thursday,Yes,Clear,0.7,0.6515,0.54,0.2836,91,387,478,Working Day
1970-01-01 00:00:00.000013961,2012-08-09,Fall,1,Aug,21,No,Thursday,Yes,Cloudy,0.7,0.6515,0.58,0.1642,50,286,336,Working Day
1970-01-01 00:00:00.000013962,2012-08-09,Fall,1,Aug,22,No,Thursday,Yes,Cloudy,0.66,0.6212,0.69,0.2239,41,218,259,Working Day
1970-01-01 00:00:00.000013963,2012-08-09,Fall,1,Aug,23,No,Thursday,Yes,Clear,0.66,0.6212,0.74,0.0,19,137,156,Working Day
1970-01-01 00:00:00.000013964,2012-08-10,Fall,1,Aug,0,No,Friday,Yes,Clear,0.7,0.6515,0.65,0.0896,17,68,85,Working Day
1970-01-01 00:00:00.000013965,2012-08-10,Fall,1,Aug,1,No,Friday,Yes,Clear,0.7,0.6515,0.65,0.1045,6,35,41,Working Day
1970-01-01 00:00:00.000013966,2012-08-10,Fall,1,Aug,2,No,Friday,Yes,Clear,0.7,0.6667,0.74,0.1642,6,14,20,Working Day
1970-01-01 00:00:00.000013967,2012-08-10,Fall,1,Aug,3,No,Friday,Yes,Cloudy,0.72,0.697,0.79,0.194,3,6,9,Working Day
1970-01-01 00:00:00.000013968,2012-08-10,Fall,1,Aug,4,No,Friday,Yes,Light Rain/Snow,0.7,0.6667,0.84,0.2836,0,7,7,Working Day
1970-01-01 00:00:00.000013969,2012-08-10,Fall,1,Aug,5,No,Friday,Yes,Light Rain/Snow,0.7,0.6667,0.84,0.2836,4,29,33,Working Day
1970-01-01 00:00:00.000013970,2012-08-10,Fall,1,Aug,6,No,Friday,Yes,Light Rain/Snow,0.64,0.5758,0.89,0.2985,3,41,44,Working Day
1970-01-01 00:00:00.000013971,2012-08-10,Fall,1,Aug,7,No,Friday,Yes,Light Rain/Snow,0.64,0.5758,0.89,0.1045,5,128,133,Working Day
1970-01-01 00:00:00.000013972,2012-08-10,Fall,1,Aug,8,No,Friday,Yes,Light Rain/Snow,0.62,0.5455,0.91,0.1642,7,112,119,Working Day
1970-01-01 00:00:00.000013973,2012-08-10,Fall,1,Aug,9,No,Friday,Yes,Cloudy,0.64,0.5758,0.89,0.0,21,199,220,Working Day
1970-01-01 00:00:00.000013974,2012-08-10,Fall,1,Aug,10,No,Friday,Yes,Clear,0.66,0.5909,0.89,0.1045,27,166,193,Working Day
1970-01-01 00:00:00.000013975,2012-08-10,Fall,1,Aug,11,No,Friday,Yes,Light Rain/Snow,0.68,0.6364,0.79,0.1343,73,178,251,Working Day
1970-01-01 00:00:00.000013976,2012-08-10,Fall,1,Aug,12,No,Friday,Yes,Cloudy,0.74,0.697,0.66,0.3582,75,240,315,Working Day
1970-01-01 00:00:00.000013977,2012-08-10,Fall,1,Aug,13,No,Friday,Yes,Cloudy,0.76,0.7121,0.58,0.3582,66,224,290,Working Day
1970-01-01 00:00:00.000013978,2012-08-10,Fall,1,Aug,14,No,Friday,Yes,Clear,0.76,0.7121,0.58,0.3582,71,236,307,Working Day
1970-01-01 00:00:00.000013979,2012-08-10,Fall,1,Aug,15,No,Friday,Yes,Clear,0.8,0.7424,0.52,0.4478,100,224,324,Working Day
1970-01-01 00:00:00.000013980,2012-08-10,Fall,1,Aug,16,No,Friday,Yes,Clear,0.78,0.7273,0.55,0.2985,96,371,467,Working Day
1970-01-01 00:00:00.000013981,2012-08-10,Fall,1,Aug,17,No,Friday,Yes,Clear,0.8,0.7424,0.52,0.2836,111,619,730,Working Day
1970-01-01 00:00:00.000013982,2012-08-10,Fall,1,Aug,18,No,Friday,Yes,Clear,0.76,0.7121,0.62,0.2985,88,552,640,Working Day
1970-01-01 00:00:00.000013983,2012-08-10,Fall,1,Aug,19,No,Friday,Yes,Clear,0.76,0.7121,0.62,0.2836,98,394,492,Working Day
1970-01-01 00:00:00.000013984,2012-08-10,Fall,1,Aug,20,No,Friday,Yes,Clear,0.74,0.697,0.66,0.2985,55,315,370,Working Day
1970-01-01 00:00:00.000013985,2012-08-10,Fall,1,Aug,21,No,Friday,Yes,Clear,0.74,0.697,0.66,0.2537,50,236,286,Working Day
1970-01-01 00:00:00.000013986,2012-08-10,Fall,1,Aug,22,No,Friday,Yes,Clear,0.72,0.697,0.74,0.2836,50,168,218,Working Day
1970-01-01 00:00:00.000013987,2012-08-10,Fall,1,Aug,23,No,Friday,Yes,Clear,0.72,0.6818,0.7,0.2836,33,159,192,Working Day
1970-01-01 00:00:00.000013988,2012-08-11,Fall,1,Aug,0,No,Saturday,No,Clear,0.7,0.6515,0.7,0.2836,38,142,180,Weekend
1970-01-01 00:00:00.000013989,2012-08-11,Fall,1,Aug,1,No,Saturday,No,Clear,0.66,0.6212,0.74,0.2239,32,84,116,Weekend
1970-01-01 00:00:00.000013990,2012-08-11,Fall,1,Aug,2,No,Saturday,No,Light Rain/Snow,0.64,0.5909,0.78,0.194,19,66,85,Weekend
1970-01-01 00:00:00.000013991,2012-08-11,Fall,1,Aug,3,No,Saturday,No,Light Rain/Snow,0.62,0.5758,0.83,0.1642,2,19,21,Weekend
1970-01-01 00:00:00.000013992,2012-08-11,Fall,1,Aug,4,No,Saturday,No,Clear,0.62,0.5758,0.83,0.1045,3,7,10,Weekend
1970-01-01 00:00:00.000013993,2012-08-11,Fall,1,Aug,5,No,Saturday,No,Clear,0.62,0.5606,0.88,0.1045,2,9,11,Weekend
1970-01-01 00:00:00.000013994,2012-08-11,Fall,1,Aug,6,No,Saturday,No,Cloudy,0.62,0.5606,0.88,0.1045,5,18,23,Weekend
1970-01-01 00:00:00.000013995,2012-08-11,Fall,1,Aug,7,No,Saturday,No,Clear,0.64,0.5758,0.83,0.0896,8,54,62,Weekend
1970-01-01 00:00:00.000013996,2012-08-11,Fall,1,Aug,8,No,Saturday,No,Clear,0.66,0.6061,0.83,0.1045,30,132,162,Weekend
1970-01-01 00:00:00.000013997,2012-08-11,Fall,1,Aug,9,No,Saturday,No,Clear,0.68,0.6364,0.79,0.194,54,217,271,Weekend
1970-01-01 00:00:00.000013998,2012-08-11,Fall,1,Aug,10,No,Saturday,No,Clear,0.72,0.6818,0.62,0.0896,125,282,407,Weekend
1970-01-01 00:00:00.000013999,2012-08-11,Fall,1,Aug,11,No,Saturday,No,Clear,0.74,0.697,0.66,0.1642,203,296,499,Weekend
1970-01-01 00:00:00.000014000,2012-08-11,Fall,1,Aug,12,No,Saturday,No,Clear,0.76,0.7121,0.58,0.2239,214,332,546,Weekend
1970-01-01 00:00:00.000014001,2012-08-11,Fall,1,Aug,13,No,Saturday,No,Clear,0.8,0.7424,0.49,0.3582,228,341,569,Weekend
1970-01-01 00:00:00.000014002,2012-08-11,Fall,1,Aug,14,No,Saturday,No,Clear,0.8,0.7424,0.49,0.2985,248,290,538,Weekend
1970-01-01 00:00:00.000014003,2012-08-11,Fall,1,Aug,15,No,Saturday,No,Clear,0.8,0.7273,0.46,0.2836,246,316,562,Weekend
1970-01-01 00:00:00.000014004,2012-08-11,Fall,1,Aug,16,No,Saturday,No,Clear,0.8,0.7273,0.46,0.2985,227,304,531,Weekend
1970-01-01 00:00:00.000014005,2012-08-11,Fall,1,Aug,17,No,Saturday,No,Light Rain/Snow,0.74,0.697,0.66,0.3582,220,292,512,Weekend
1970-01-01 00:00:00.000014006,2012-08-11,Fall,1,Aug,18,No,Saturday,No,Cloudy,0.7,0.6667,0.74,0.2985,107,193,300,Weekend
1970-01-01 00:00:00.000014007,2012-08-11,Fall,1,Aug,19,No,Saturday,No,Cloudy,0.66,0.5909,0.89,0.1045,97,178,275,Weekend
